data,consumo_kw
2024-02-01,"109023,555"
2024-03-01,"121203,204"
2024-04-01,"114764,005"
2024-05-01,"113429,083"
2024-06-01,"101310,918"
2024-07-01,"106217,726"
2024-08-01,"109968,997"
2024-09-01,"117967,155"
2024-10-01,"127520,583"
2024-11-01,"123534,44"
2024-12-01,"132543,597"
2024-01-01,"161,601"
2024-02-01,"136,845"
2024-03-01,"140,645"
2024-04-01,"136,777"
2024-05-01,"126,609"
2024-06-01,"113,002"
2024-07-01,"117,687"
2024-08-01,"115,711"
2024-09-01,"132,617"
2024-10-01,"144,495"
2024-11-01,"101,559"
2024-12-01,"115,086"
2024-01-01,"1167,276"
2024-02-01,"1057,579"
2024-03-01,"1213,208"
2024-04-01,"1124,916"
2024-05-01,"1103,373"
2024-06-01,"897,419"
2024-07-01,"955,542"
2024-08-01,"984,041"
2024-09-01,"1073,247"
2024-10-01,"1130,443"
2024-11-01,"1076,675"
2024-12-01,"1182,961"
2024-01-01,"6174,478"
2024-02-01,"5990,109"
2024-03-01,"6395,051"
2024-04-01,"6247,042"
2024-05-01,"5751,099"
2024-06-01,"5649,491"
2024-07-01,"5309,955"
2024-08-01,"5790,819"
2024-09-01,"6210,845"
2024-10-01,"7058,514"
2024-11-01,"6130,925"
2024-12-01,"6663,982"
2024-01-01,"846,671"
2024-02-01,"1094,597"
2024-03-01,"1441,358"
2024-04-01,"407,377"
2024-01-01,"2669,364"
2024-02-01,"2619,8"
2024-03-01,"2877,766"
2024-04-01,"3722,764"
2024-05-01,"3387,594"
2024-06-01,"4334,491"
2024-07-01,"4491,272"
2024-08-01,"4759,747"
2024-09-01,"4374,297"
2024-10-01,"5227,491"
2024-11-01,"4543,261"
2024-12-01,"4221,872"
2024-01-01,"4322,541"
2024-02-01,"4500,979"
2024-03-01,"5280,345"
2024-04-01,"4998,046"
2024-05-01,"3994,053"
2024-06-01,"3643,969"
2024-07-01,"3588,852"
2024-08-01,"3319,529"
2024-09-01,"3639,593"
2024-10-01,"3909,729"
2024-11-01,"3516,824"
2024-12-01,"3684,301"
2024-01-01,"4212,26"
2024-02-01,"4535,411"
2024-03-01,"5412,838"
2024-04-01,"5494,285"
2024-05-01,"5579,506"
2024-06-01,"5056,808"
2024-07-01,"5285,522"
2024-08-01,"5081,021"
2024-09-01,"4991,805"
2024-10-01,"5448,112"
2024-11-01,"5252,764"
2024-12-01,"5206,134"
2024-01-01,"49,2"
2024-02-01,"41,2"
2024-03-01,"52,8"
2024-04-01,"52,8"
2024-05-01,"47,2"
2024-06-01,"29,2"
2024-07-01,"31,6"
2024-08-01,"31,2"
2024-09-01,"47,2"
2024-10-01,"48,4"
2024-11-01,"33,6"
2024-12-01,"43,2"
2024-01-01,"34664,528"
2024-02-01,"32334,122"
2024-03-01,"32680,074"
2024-04-01,"32192,072"
2024-05-01,"31475,18"
2024-06-01,"32587,762"
2024-07-01,"31220,572"
2024-08-01,"31597,075"
2024-09-01,"32500,547"
2024-10-01,"34084,184"
2024-11-01,"30473,701"
2024-12-01,"32130,16"
2024-01-01,"4198,122"
2024-02-01,"3789,648"
2024-03-01,"4092,604"
2024-04-01,"3821,787"
2024-05-01,"3634,974"
2024-06-01,"3527,623"
2024-07-01,"3442,572"
2024-08-01,"3283,459"
2024-09-01,"3358,454"
2024-10-01,"3313,686"
2024-11-01,"3163,762"
2024-12-01,"3305,46"
2024-01-01,"9762,87"
2024-02-01,"9213,245"
2024-03-01,"9938,372"
2024-04-01,"9468,968"
2024-05-01,"9562,048"
2024-06-01,"8805,514"
2024-07-01,"8732,039"
2024-08-01,"9162,5"
2024-09-01,"9472,01"
2024-10-01,"9881,006"
2024-11-01,"9378,719"
2024-12-01,"9913,37"
2024-01-01,"197,48"
2024-02-01,"175,915"
2024-03-01,"201,5"
2024-04-01,"193,085"
2024-05-01,"189,305"
2024-06-01,"187,08"
2024-07-01,"173,395"
2024-08-01,"179,275"
2024-09-01,"178,69"
2024-10-01,"193,465"
2024-11-01,"175,465"
2024-12-01,"104,235"
2024-01-01,"1458,498"
2024-02-01,"1353,917"
2024-03-01,"1471,536"
2024-04-01,"1368,749"
2024-05-01,"1375,822"
2024-06-01,"1290,351"
2024-07-01,"1303,705"
2024-08-01,"1281,746"
2024-09-01,"1294,663"
2024-10-01,"1371,056"
2024-11-01,"1300,897"
2024-12-01,"1443,485"
2024-01-01,"4564,003"
2024-02-01,"4484,33"
2024-03-01,"4818,64"
2024-04-01,"4788,853"
2024-05-01,"4641,69"
2024-06-01,"4817,356"
2024-07-01,"4472,121"
2024-08-01,"4509,073"
2024-09-01,"4874,851"
2024-10-01,"5618,496"
2024-11-01,"4722,503"
2024-12-01,"4914,868"
2024-01-01,"1084,934"
2024-02-01,"1014,021"
2024-03-01,"1119,722"
2024-04-01,"1094,891"
2024-05-01,"998,991"
2024-06-01,"918,521"
2024-07-01,"850,565"
2024-08-01,"939,399"
2024-09-01,"927,207"
2024-10-01,"1069,48"
2024-11-01,"923,787"
2024-12-01,"955,115"
2024-01-01,"43,548"
2024-02-01,"37,74"
2024-03-01,"37,865"
2024-04-01,"36,306"
2024-05-01,"35,971"
2024-06-01,"35,296"
2024-07-01,"46,569"
2024-08-01,"45,461"
2024-09-01,"64,605"
2024-10-01,"50,4"
2024-11-01,"60,497"
2024-12-01,"53,937"
2024-01-01,"0,84"
2024-02-01,"0,68"
2024-03-01,"0,8"
2024-04-01,"0,72"
2024-05-01,"0,72"
2024-06-01,"0,76"
2024-07-01,"0,76"
2024-08-01,"0,76"
2024-09-01,"0,72"
2024-10-01,"0,76"
2024-11-01,"0,72"
2024-12-01,"0,76"
2024-01-01,"8743,084"
2024-02-01,"8181,205"
2024-03-01,"9069,072"
2024-04-01,"8980,213"
2024-05-01,"8268,166"
2024-06-01,"7773,683"
2024-07-01,"6865,403"
2024-08-01,"7094,756"
2024-09-01,"7985,123"
2024-10-01,"9705,793"
2024-11-01,"8199,216"
2024-12-01,"9017,04"
2024-01-01,"304,064"
2024-02-01,"296,797"
2024-03-01,"341,839"
2024-04-01,"302,81"
2024-05-01,"274,384"
2024-06-01,"223,305"
2024-07-01,"221,363"
2024-08-01,"222,64"
2024-09-01,"260,771"
2024-10-01,"273,805"
2024-11-01,"261,471"
2024-12-01,"292,278"
2024-01-01,"167,058"
2024-02-01,"146,651"
2024-03-01,"171,15"
2024-04-01,"157,856"
2024-05-01,"155,152"
2024-06-01,"124,963"
2024-07-01,"127,939"
2024-08-01,"128,066"
2024-09-01,"147,133"
2024-10-01,"153,836"
2024-11-01,"140,971"
2024-12-01,"163,946"
2024-01-01,"23,108"
2024-02-01,"19,384"
2024-03-01,"21,922"
2024-04-01,"18,146"
2024-05-01,"16,176"
2024-06-01,"9,059"
2024-07-01,"8,855"
2024-08-01,"8,982"
2024-09-01,"14,668"
2024-10-01,"18,007"
2024-11-01,"15,262"
2024-12-01,"20,992"
2024-01-01,"22521,479"
2024-02-01,"21254,208"
2024-03-01,"22522,058"
2024-04-01,"22460,052"
2024-05-01,"21636,382"
2024-06-01,"23761,368"
2024-07-01,"22887,64"
2024-08-01,"27175,473"
2024-09-01,"27789,774"
2024-10-01,"29349,651"
2024-11-01,"25945,013"
2024-12-01,"28738,531"
2024-01-01,"1474,017"
2024-02-01,"1329,568"
2024-03-01,"1535,218"
2024-04-01,"1237,155"
2024-05-01,"1011,483"
2024-06-01,"923,249"
2024-07-01,"953,434"
2024-08-01,"735,016"
2024-09-01,"798,251"
2024-10-01,"835,225"
2024-11-01,"630,895"
2024-12-01,"563,782"
2024-01-01,"3424,5"
2024-02-01,"3208,106"
2024-03-01,"3620,919"
2024-04-01,"3586,525"
2024-05-01,"3675,563"
2024-06-01,"3220,9"
2024-07-01,"3371,685"
2024-08-01,"3585,297"
2024-09-01,"3926,747"
2024-10-01,"4249,467"
2024-11-01,"4054,192"
2024-12-01,"4420,145"
2024-01-01,"1059,299"
2024-02-01,"924,892"
2024-03-01,"1046,668"
2024-04-01,"1036,346"
2024-05-01,"1003,408"
2024-06-01,"885,157"
2024-07-01,"943,684"
2024-08-01,"916,362"
2024-09-01,"945,196"
2024-10-01,"1020,118"
2024-11-01,"924,929"
2024-12-01,"978,021"
2024-01-01,"106,112"
2024-02-01,"140,681"
2024-03-01,"144,404"
2024-04-01,"132,95"
2024-05-01,"150,415"
2024-06-01,"156,999"
2024-07-01,"164,779"
2024-08-01,"165,739"
2024-09-01,"155,386"
2024-10-01,"172,12"
2024-11-01,"144,908"
2024-12-01,"633,699"
2024-01-01,"156,694"
2024-02-01,"156,313"
2024-03-01,"153,511"
2024-04-01,"146,464"
2024-05-01,"157,564"
2024-06-01,"139,052"
2024-07-01,"132,66"
2024-08-01,"124,605"
2024-09-01,"120,486"
2024-10-01,"115,54"
2024-11-01,"70,066"
2024-12-01,"42,656"
2024-01-01,"328,04"
2024-02-01,"309,648"
2024-03-01,"358,449"
2024-04-01,"347,283"
2024-05-01,"333,74"
2024-06-01,"318,588"
2024-07-01,"328,706"
2024-08-01,"298,326"
2024-09-01,"275,046"
2024-10-01,"278,443"
2024-11-01,"249,493"
2024-12-01,"246,784"
2024-01-01,"208911,331"
2024-02-01,"197939,031"
2024-03-01,"207854,696"
2024-04-01,"202246,844"
2024-05-01,"192335,346"
2024-06-01,"192771,414"
2024-07-01,"180165,129"
2024-08-01,"184228,352"
2024-09-01,"198291,942"
2024-10-01,"225234,693"
2024-11-01,"192511,334"
2024-12-01,"207565,818"
2024-01-01,"1106,16"
2024-02-01,"1030,337"
2024-03-01,"6094,82"
2024-04-01,"5891,012"
2024-05-01,"6083,922"
2024-06-01,"5843,909"
2024-07-01,"963,543"
2024-08-01,"1025,519"
2024-09-01,"1087,921"
2024-10-01,"1192,321"
2024-11-01,"1112,08"
2024-12-01,"1152,43"
2024-01-01,"234,097"
2024-02-01,"215,713"
2024-03-01,"532,684"
2024-04-01,"693,901"
2024-05-01,"1105,255"
2024-06-01,"1241,224"
2024-07-01,"1321,617"
2024-08-01,"1189,009"
2024-09-01,"806,865"
2024-10-01,"650,194"
2024-11-01,"250,588"
2024-12-01,"264,254"
2024-01-01,"55156,17"
2024-02-01,"52436,117"
2024-03-01,"59089,398"
2024-04-01,"58579,609"
2024-05-01,"57932,641"
2024-06-01,"52789,673"
2024-07-01,"52557,428"
2024-08-01,"50136,568"
2024-09-01,"52664,931"
2024-10-01,"49832,663"
2024-11-01,"42139,893"
2024-12-01,"41327,691"
2024-01-01,"60051,471"
2024-02-01,"58347,414"
2024-03-01,"67187,504"
2024-04-01,"64083,283"
2024-05-01,"63262,492"
2024-06-01,"56919,847"
2024-07-01,"59172,585"
2024-08-01,"62555,249"
2024-09-01,"69931,088"
2024-10-01,"75774,915"
2024-11-01,"72744,589"
2024-12-01,"78326,03"
2024-01-01,"2369,709"
2024-02-01,"1550,547"
2024-03-01,"1609,108"
2024-04-01,"1429,278"
2024-05-01,"1295,026"
2024-06-01,"1129,815"
2024-07-01,"1165,92"
2024-08-01,"1140,743"
2024-09-01,"1274,408"
2024-10-01,"1310,968"
2024-11-01,"1185,206"
2024-12-01,"1190,94"
2024-01-01,"2161,491"
2024-02-01,"2376,989"
2024-03-01,"2346,911"
2024-04-01,"2308,561"
2024-05-01,"2640,016"
2024-06-01,"2307,125"
2024-07-01,"2317,826"
2024-08-01,"2350,561"
2024-09-01,"2659,827"
2024-10-01,"2826,568"
2024-11-01,"2558,259"
2024-12-01,"2850,22"
2024-01-01,"155859,893"
2024-02-01,"141291,649"
2024-03-01,"140417,696"
2024-04-01,"142083,959"
2024-05-01,"156386,407"
2024-06-01,"175122,731"
2024-07-01,"180115,631"
2024-08-01,"180432,387"
2024-09-01,"183047,798"
2024-10-01,"181928,876"
2024-11-01,"150441,877"
2024-12-01,"139885,823"
2024-02-01,"1275,018"
2024-03-01,"2958,93"
2024-04-01,"2760,793"
2024-05-01,"4148,127"
2024-06-01,"3787,307"
2024-07-01,"4033,929"
2024-08-01,"4376,632"
2024-09-01,"4427,551"
2024-10-01,"3785,378"
2024-11-01,"2226,04"
2024-12-01,"2885,633"
2024-01-01,"102,656"
2024-02-01,"111,312"
2024-03-01,"48,333"
2024-04-01,"67,729"
2024-05-01,"305,271"
2024-06-01,"268,503"
2024-07-01,"399,929"
2024-08-01,"618,767"
2024-09-01,"565,848"
2024-10-01,"528,802"
2024-11-01,"320,528"
2024-12-01,"185,851"
2024-01-01,"5831,826"
2024-02-01,"3838,467"
2024-03-01,"7827,752"
2024-04-01,"14788,474"
2024-05-01,"26411,441"
2024-06-01,"24298,269"
2024-07-01,"20061,406"
2024-08-01,"14226,881"
2024-09-01,"14217,517"
2024-10-01,"11815,705"
2024-11-01,"5104,633"
2024-12-01,"8666,073"
2024-10-01,"92,296"
2024-11-01,"81,482"
2024-12-01,"68,392"
2024-01-01,"56386,046"
2024-02-01,"45051,097"
2024-03-01,"70712,356"
2024-04-01,"103038,625"
2024-05-01,"162599,328"
2024-06-01,"151919,169"
2024-07-01,"145807,317"
2024-08-01,"137022,543"
2024-09-01,"132399,107"
2024-10-01,"94164,093"
2024-11-01,"50088,867"
2024-12-01,"58079,01"
2024-01-01,"4567,929"
2024-02-01,"4391,233"
2024-03-01,"4730,471"
2024-04-01,"4887,835"
2024-05-01,"4359,443"
2024-06-01,"4715,35"
2024-07-01,"6577,843"
2024-08-01,"6385,71"
2024-09-01,"7031,301"
2024-10-01,"7321,218"
2024-11-01,"7221,422"
2024-12-01,"7483,287"
2024-01-01,"24,598"
2024-02-01,"27,049"
2024-03-01,"20,775"
2024-04-01,"29,249"
2024-05-01,"34,039"
2024-06-01,"41,367"
2024-07-01,"34,353"
2024-08-01,"66,596"
2024-09-01,"32,227"
2024-10-01,"32,079"
2024-11-01,"21,735"
2024-12-01,"24,911"
2024-01-01,"3616,67"
2024-02-01,"3700,246"
2024-03-01,"3418,055"
2024-04-01,"3463,325"
2024-05-01,"3235,582"
2024-06-01,"3337,897"
2024-07-01,"3361,197"
2024-08-01,"2934,706"
2024-09-01,"3120,817"
2024-10-01,"3380,754"
2024-11-01,"2896,714"
2024-12-01,"3008,831"
2024-01-01,"655,683"
2024-02-01,"610,763"
2024-03-01,"727,273"
2024-04-01,"685,363"
2024-05-01,"666,201"
2024-06-01,"615,5"
2024-07-01,"645,594"
2024-08-01,"862,689"
2024-09-01,"680,83"
2024-10-01,"743,62"
2024-11-01,"646,333"
2024-12-01,"647,083"
2024-01-01,"48,043"
2024-02-01,"64,514"
2024-03-01,"87,532"
2024-04-01,"227,433"
2024-05-01,"340,212"
2024-06-01,"387,704"
2024-07-01,"434,324"
2024-08-01,"452,936"
2024-09-01,"602,067"
2024-10-01,"673,755"
2024-11-01,"707,141"
2024-12-01,"703,137"
2024-01-01,"56,897"
2024-02-01,"39,67"
2024-03-01,"49,714"
2024-04-01,"33,718"
2024-05-01,"50,709"
2024-06-01,"58,282"
2024-07-01,"70,103"
2024-08-01,"69,289"
2024-09-01,"62,946"
2024-10-01,"119,474"
2024-11-01,"107,037"
2024-12-01,"92,967"
2024-01-01,"1240,091"
2024-01-01,"803,92"
2024-02-01,"694,62"
2024-03-01,"1426,85"
2024-04-01,"1548,01"
2024-05-01,"1931,24"
2024-06-01,"1778,44"
2024-07-01,"1868,51"
2024-08-01,"2126,76"
2024-09-01,"2292,83"
2024-10-01,"1823,94"
2024-11-01,"993,53"
2024-12-01,"1166,17"
2024-01-01,"2,74"
2024-02-01,"2,743"
2024-03-01,"2,746"
2024-04-01,"2,435"
2024-05-01,"2,777"
2024-06-01,"2,554"
2024-07-01,"2,175"
2024-08-01,"2,424"
2024-09-01,"2,555"
2024-10-01,"2,37"
2024-11-01,"2,365"
2024-12-01,"14,044"
2024-01-01,"4,62"
2024-02-01,"4,2"
2024-03-01,"6,02"
2024-04-01,"8,12"
2024-05-01,"11,9"
2024-06-01,"11,2"
2024-07-01,"10,5"
2024-08-01,7
2024-09-01,"8,96"
2024-10-01,"7,28"
2024-11-01,"4,76"
2024-12-01,"9,52"
2024-01-01,"22255,975"
2024-02-01,"21440,767"
2024-03-01,"21153,976"
2024-04-01,"20707,259"
2024-05-01,"20582,301"
2024-06-01,"20933,765"
2024-07-01,"20664,854"
2024-08-01,"20877,419"
2024-09-01,"21048,82"
2024-10-01,"21616,36"
2024-11-01,"21258,273"
2024-12-01,"20717,328"
2024-01-01,"111,02"
2024-02-01,"130,62"
2024-03-01,"6,16"
2024-04-01,"19,6"
2024-01-01,"47,452"
2024-02-01,"48,737"
2024-03-01,"54,605"
2024-04-01,"43,377"
2024-05-01,"52,118"
2024-06-01,"51,618"
2024-07-01,"49,622"
2024-08-01,"51,396"
2024-09-01,"61,525"
2024-10-01,"64,392"
2024-11-01,"46,111"
2024-12-01,"55,32"
2024-01-01,"94,08"
2024-02-01,"90,24"
2024-03-01,"94,8"
2024-04-01,"93,6"
2024-05-01,"97,2"
2024-06-01,"92,4"
2024-07-01,"88,8"
2024-08-01,"94,08"
2024-09-01,"99,36"
2024-10-01,"105,6"
2024-11-01,"98,4"
2024-12-01,"103,68"
2024-01-01,"305,059"
2024-02-01,"277,458"
2024-03-01,"297,157"
2024-04-01,"274,516"
2024-05-01,"280,138"
2024-06-01,"255,598"
2024-07-01,"262,609"
2024-08-01,"237,542"
2024-09-01,"100,402"
2024-10-01,"496,342"
2024-11-01,"467,686"
2024-12-01,"468,781"
2024-01-01,"242,596"
2024-02-01,"221,377"
2024-03-01,"235,422"
2024-04-01,"252,519"
2024-05-01,"174,962"
2024-06-01,"177,466"
2024-07-01,"186,85"
2024-08-01,"191,928"
2024-09-01,"217,546"
2024-10-01,"173,079"
2024-11-01,"160,215"
2024-12-01,"175,178"
2024-01-01,3206
2024-02-01,"3057,226"
2024-03-01,"3384,489"
2024-04-01,"3371,206"
2024-05-01,"3116,721"
2024-06-01,"2870,7"
2024-07-01,"2698,006"
2024-08-01,"2607,658"
2024-09-01,"3039,228"
2024-10-01,"3644,161"
2024-11-01,"2882,915"
2024-12-01,"3310,52"
2024-01-01,"13446,776"
2024-02-01,"13045,76"
2024-03-01,"15485,241"
2024-04-01,"14653,609"
2024-05-01,"12918,631"
2024-06-01,"11628,494"
2024-07-01,"12655,495"
2024-08-01,"13001,219"
2024-09-01,"14452,501"
2024-10-01,"15569,777"
2024-11-01,"13785,353"
2024-12-01,"13480,68"
2024-04-01,"312,011"
2024-05-01,"310,488"
2024-06-01,"277,207"
2024-07-01,"288,282"
2024-08-01,"282,272"
2024-09-01,"308,343"
2024-10-01,"324,28"
2024-11-01,"304,243"
2024-12-01,"684,42"
2024-01-01,"602,6"
2024-02-01,"544,4"
2024-03-01,"573,2"
2024-04-01,"129,2"
2024-05-01,"114,8"
2024-06-01,"91,2"
2024-07-01,"91,8"
2024-08-01,"88,8"
2024-09-01,"108,2"
2024-10-01,115
2024-11-01,"81,4"
2024-12-01,82
2024-04-01,"456,633"
2024-05-01,"460,382"
2024-06-01,"389,075"
2024-07-01,"410,109"
2024-08-01,"410,06"
2024-09-01,"454,851"
2024-10-01,"487,755"
2024-11-01,"442,797"
2024-12-01,"475,866"
2024-01-01,"14435,91"
2024-02-01,"14308,362"
2024-03-01,"18187,107"
2024-04-01,"18598,889"
2024-05-01,"17211,674"
2024-06-01,"15651,973"
2024-07-01,"14080,423"
2024-08-01,"12858,651"
2024-09-01,"15673,008"
2024-10-01,"18557,634"
2024-11-01,"15890,952"
2024-12-01,"17586,13"
2024-01-01,"8485,847"
2024-02-01,"8406,357"
2024-03-01,"9131,325"
2024-04-01,"8921,505"
2024-05-01,"8001,076"
2024-06-01,"7123,778"
2024-07-01,"7136,146"
2024-08-01,"7312,917"
2024-09-01,"8461,592"
2024-10-01,"8889,753"
2024-11-01,"8014,061"
2024-12-01,"8275,326"
2024-01-01,"373,963"
2024-02-01,"342,896"
2024-03-01,"414,294"
2024-04-01,"411,876"
2024-05-01,"374,656"
2024-06-01,"310,304"
2024-07-01,"311,906"
2024-08-01,"309,816"
2024-09-01,"371,083"
2024-10-01,"392,253"
2024-11-01,"334,26"
2024-12-01,"345,63"
2024-01-01,"1627,2"
2024-02-01,"1475,16"
2024-03-01,"1722,92"
2024-04-01,"1619,76"
2024-05-01,"1573,4"
2024-06-01,"1328,12"
2024-07-01,"1332,88"
2024-08-01,"1361,08"
2024-09-01,"1542,4"
2024-10-01,"1616,48"
2024-11-01,"1458,72"
2024-12-01,"1552,76"
2024-01-01,"38170,212"
2024-02-01,"37469,588"
2024-03-01,"42318,111"
2024-04-01,"41917,605"
2024-05-01,"40642,357"
2024-06-01,"39085,726"
2024-07-01,"36924,23"
2024-08-01,"35225,627"
2024-09-01,"40196,618"
2024-10-01,"46424,111"
2024-11-01,"39233,414"
2024-12-01,"43970,873"
2024-01-01,"8362,215"
2024-02-01,"7946,215"
2024-03-01,"9132,476"
2024-04-01,"8778,813"
2024-05-01,"8062,095"
2024-06-01,"7157,638"
2024-07-01,"6914,432"
2024-08-01,"7102,709"
2024-09-01,"8078,649"
2024-10-01,"8648,511"
2024-11-01,"7710,55"
2024-12-01,"7916,428"
2024-11-01,"219,545"
2024-12-01,"286,847"
2024-01-01,"254,6"
2024-02-01,"214,64"
2024-03-01,"254,4"
2024-04-01,"246,44"
2024-05-01,"227,16"
2024-06-01,"178,92"
2024-07-01,"202,96"
2024-08-01,"199,88"
2024-09-01,"250,44"
2024-10-01,"270,68"
2024-11-01,"226,64"
2024-12-01,"250,8"
2024-01-01,"93268,647"
2024-02-01,"86856,479"
2024-03-01,"92579,427"
2024-04-01,"89253,469"
2024-05-01,"91268,525"
2024-06-01,"87808,662"
2024-07-01,"90508,613"
2024-08-01,"89781,318"
2024-09-01,"84710,134"
2024-10-01,"87306,024"
2024-11-01,"84586,626"
2024-12-01,"88767,557"
2024-01-01,"38,822"
2024-02-01,"36,207"
2024-03-01,"38,645"
2024-04-01,"37,427"
2024-05-01,"39,192"
2024-06-01,"38,118"
2024-07-01,"39,191"
2024-08-01,"39,365"
2024-09-01,"37,485"
2024-10-01,"40,482"
2024-11-01,"41,348"
2024-12-01,"43,178"
2024-01-01,"37,872"
2024-02-01,"35,63"
2024-03-01,"36,43"
2024-04-01,"36,607"
2024-05-01,"35,626"
2024-06-01,"36,497"
2024-07-01,"39,397"
2024-08-01,"37,498"
2024-09-01,"33,265"
2024-10-01,"36,323"
2024-11-01,"32,258"
2024-12-01,"35,1"
2024-01-01,"2408,957"
2024-02-01,"2352,919"
2024-03-01,"2293,779"
2024-04-01,"2275,008"
2024-05-01,"2305,827"
2024-06-01,"2159,333"
2024-07-01,"2199,639"
2024-08-01,"2283,418"
2024-09-01,"2361,722"
2024-10-01,"2443,589"
2024-11-01,"2145,049"
2024-12-01,"2324,383"
2024-01-01,"381,967"
2024-02-01,"358,43"
2024-03-01,"406,176"
2024-04-01,"376,307"
2024-05-01,"355,217"
2024-06-01,"345,644"
2024-07-01,"320,102"
2024-08-01,"330,992"
2024-09-01,"344,016"
2024-10-01,"391,086"
2024-11-01,"364,7"
2024-12-01,"401,132"
2024-01-01,"32335,261"
2024-02-01,"30235,368"
2024-03-01,"30330,701"
2024-04-01,"29978,399"
2024-05-01,"29970,334"
2024-06-01,"32212,313"
2024-07-01,"31645,037"
2024-08-01,"32346,435"
2024-09-01,"32356,485"
2024-10-01,"33828,762"
2024-11-01,"30415,487"
2024-12-01,"30771,929"
2024-01-01,"6229,113"
2024-02-01,"5900,356"
2024-03-01,"1452,996"
2024-04-01,"1342,584"
2024-05-01,"1895,53"
2024-06-01,"1743,507"
2024-07-01,"1742,182"
2024-08-01,"1725,186"
2024-09-01,"2345,883"
2024-10-01,"1951,263"
2024-11-01,"24,007"
2024-12-01,"24,222"
2024-01-01,"27947,168"
2024-02-01,"26015,492"
2024-03-01,"28061,327"
2024-04-01,"27403,381"
2024-05-01,"28541,002"
2024-06-01,"27309,566"
2024-07-01,"32722,312"
2024-08-01,"33129,695"
2024-09-01,33682
2024-10-01,"33923,274"
2024-11-01,"33750,673"
2024-12-01,"34750,347"
2024-01-01,"2597,309"
2024-02-01,"2562,876"
2024-03-01,"2698,829"
2024-04-01,"2635,718"
2024-05-01,"2744,14"
2024-06-01,"2593,51"
2024-07-01,"2681,159"
2024-08-01,"2731,085"
2024-09-01,"2101,827"
2024-10-01,"2046,145"
2024-11-01,"2017,446"
2024-12-01,"2130,802"
2024-01-01,"49396,491"
2024-02-01,"46832,892"
2024-03-01,"50498,964"
2024-04-01,"48523,588"
2024-05-01,"50243,96"
2024-06-01,"49054,102"
2024-07-01,"48998,931"
2024-08-01,"48951,752"
2024-09-01,"48419,246"
2024-10-01,"46915,147"
2024-11-01,"42617,798"
2024-12-01,"42238,926"
2024-01-01,"11335,002"
2024-02-01,"11516,014"
2024-03-01,"13233,795"
2024-04-01,"13658,724"
2024-05-01,"14854,824"
2024-06-01,"14455,047"
2024-07-01,"16939,067"
2024-08-01,"19023,009"
2024-09-01,"18926,961"
2024-10-01,"18778,573"
2024-11-01,"18608,537"
2024-12-01,"20511,833"
2024-01-01,"10,22"
2024-02-01,"8,93"
2024-03-01,"10,71"
2024-04-01,9
2024-05-01,"8,76"
2024-06-01,"7,21"
2024-07-01,"6,78"
2024-08-01,"6,65"
2024-09-01,"7,68"
2024-10-01,"9,19"
2024-11-01,"7,6"
2024-12-01,"8,43"
2024-01-01,"4626,778"
2024-02-01,"4529,115"
2024-03-01,"4527,588"
2024-04-01,"4608,156"
2024-05-01,"4716,099"
2024-06-01,"4129,033"
2024-07-01,"4170,041"
2024-08-01,"4169,794"
2024-09-01,"4391,49"
2024-10-01,"4566,851"
2024-11-01,"4441,124"
2024-12-01,"4514,126"
2024-01-01,"638,425"
2024-02-01,"585,233"
2024-03-01,"580,513"
2024-04-01,"545,652"
2024-05-01,"509,262"
2024-06-01,"430,815"
2024-07-01,"440,333"
2024-08-01,"424,052"
2024-09-01,"488,673"
2024-10-01,"540,588"
2024-11-01,"480,862"
2024-12-01,"492,397"
2024-01-01,"19,2"
2024-02-01,15
2024-03-01,"17,4"
2024-04-01,"16,2"
2024-05-01,15
2024-06-01,"13,8"
2024-07-01,"13,8"
2024-08-01,"13,2"
2024-09-01,"14,4"
2024-10-01,"16,8"
2024-11-01,"15,6"
2024-12-01,"17,4"
2024-01-01,"13,26"
2024-02-01,"26,155"
2024-03-01,"28,102"
2024-04-01,"19,456"
2024-05-01,"23,729"
2024-06-01,"20,336"
2024-07-01,"22,554"
2024-08-01,"20,074"
2024-09-01,"18,876"
2024-10-01,"14,603"
2024-11-01,"27,265"
2024-12-01,"22,453"
2024-01-01,"1545,942"
2024-02-01,"3412,648"
2024-03-01,"1763,123"
2024-04-01,"3505,271"
2024-05-01,"3207,352"
2024-06-01,"3754,028"
2024-07-01,"2783,198"
2024-08-01,"3445,825"
2024-09-01,"2371,248"
2024-10-01,"3036,676"
2024-11-01,"3339,667"
2024-12-01,"1689,847"
2024-01-01,"30389,84"
2024-02-01,"29610,938"
2024-03-01,"33216,872"
2024-04-01,"31891,068"
2024-05-01,"32228,606"
2024-06-01,"33537,902"
2024-07-01,"33514,103"
2024-08-01,"34402,683"
2024-09-01,"37348,32"
2024-10-01,"38064,472"
2024-11-01,"35179,213"
2024-12-01,"40551,629"
2024-01-01,"70171,766"
2024-02-01,"53148,324"
2024-03-01,"68561,01"
2024-04-01,"53489,711"
2024-05-01,"61431,062"
2024-06-01,"60667,374"
2024-07-01,"71461,311"
2024-08-01,"66881,06"
2024-09-01,"72744,345"
2024-10-01,"64895,923"
2024-11-01,"61354,25"
2024-12-01,"71535,45"
2024-01-01,"58067,221"
2024-02-01,"50626,658"
2024-03-01,"58346,837"
2024-04-01,"47624,336"
2024-05-01,"51133,367"
2024-06-01,"42200,483"
2024-07-01,"45835,911"
